budget,imdb_id,popularity,release_date,startYear,revenue,runtime,title,status,New_status,Genre,Production_Company,Director,averageRating,numVotes
4550000.0,tt0049408,7.630723,1956-06-29,1956,21300000.0,133.0,The King and I,4.681318681318682,1.0,Drama,Twentieth Century Fox Film Corporation,Walter Lang,7.4,22552
16000000.0,tt0147800,12.069966,1999-03-30,1999,53478166.0,97.0,10 Things I Hate About You,3.342385375,1.0,Comedy,Mad Chance,Gil Junger,7.3,276647
80000000.0,tt0123964,7.5794440000000005,1999-04-16,1999,73345029.0,108.0,Life,0.9168128625,0.0,Comedy,Imagine Entertainment,Ted Demme,6.8,42362
53000000.0,tt0221027,12.332222999999999,2001-04-04,2001,83282296.0,124.0,Blow,1.5713640754716982,1.0,Crime,New Line Cinema,Ted Demme,7.6,228206
2900000.0,tt0125659,8.842959,1997-12-19,1997,368234.0,117.0,Open Your Eyes,0.12697724137931035,0.0,Drama,Les Films Alain Sarde,Alejandro Amenábar,7.8,60613
12806000.0,tt0369702,14.697679999999998,2004-09-03,2004,38535221.0,125.0,The Sea Inside,3.0091535998750585,1.0,Drama,Canal Plus,Alejandro Amenábar,8.0,73880
25000000.0,tt0138510,6.851628,1999-04-30,1999,4152230.0,92.0,Idle Hands,0.1660892,0.0,Thriller,Columbia Pictures Corporation,Rodman Flender,6.2,37822
47000000.0,tt0099422,8.304775999999999,1990-06-15,1990,103738726.0,103.0,Dick Tracy,2.2072069361702127,1.0,Adventure,Touchstone Pictures,Warren Beatty,6.1,54434
39000000.0,tt0086393,9.614638000000001,1983-06-17,1983,75850624.0,125.0,Superman III,1.9448877948717949,1.0,Comedy,Warner Bros.,Richard Lester,5.0,61021
560000.0,tt0058182,5.719266,1964-07-06,1964,12299668.0,88.0,A Hard Day's Night,21.963692857142856,1.0,Comedy,Proscenium Films,Richard Lester,7.6,37678
17000000.0,tt0094074,7.990678999999999,1987-07-23,1987,19300000.0,90.0,Superman IV: The Quest for Peace,1.1352941176470588,1.0,Action,Cannon Films,Sidney J. Furie,3.7,40401
291000.0,tt0021884,8.091603,1931-11-21,1931,12000000.0,71.0,Frankenstein,41.23711340206186,1.0,Drama,Universal Pictures,James Whale,7.8,60418
1200000.0,tt0073629,8.699428,1975-08-14,1975,112892319.0,100.0,The Rocky Horror Picture Show,94.0769325,1.0,Comedy,Twentieth Century Fox Film Corporation,Jim Sharman,7.4,124786
2000000.0,tt0046534,5.609399,1953-08-13,1953,2000000.0,85.0,The War of the Worlds,1.0,0.0,Horror,Paramount Pictures,Byron Haskin,7.1,30436
42000000.0,tt0125439,9.874042999999999,1999-05-13,1999,363889678.0,124.0,Notting Hill,8.664039952380952,1.0,Romance,Bookshop Productions,Roger Michell,7.1,252011
45000000.0,tt0264472,7.81862,2002-04-07,2002,94935764.0,89.0,Changing Lanes,2.1096836444444445,1.0,Action,Paramount Pictures,Roger Michell,6.4,64275
16000000.0,tt0139809,9.356587,1999-04-16,1999,18564088.0,100.0,The Thirteenth Floor,1.1602555,1.0,Thriller,Columbia Pictures,Josef Rusnak,7.1,63010
18000000.0,tt0120802,7.725842999999999,1998-09-10,1998,9495408.0,131.0,The Red Violin,0.5275226666666667,0.0,Drama,Rhombus Media,François Girard,7.6,30430
1530000.0,tt0130827,7.765378999999999,1998-08-20,1998,7267585.0,81.0,Run Lola Run,4.750055555555556,1.0,Action,X-Filme Creative Pool,Tom Tykwer,7.7,181371
50000000.0,tt0396171,10.297303999999999,2006-09-13,2006,132180323.0,147.0,Perfume: The Story of a Murderer,2.64360646,1.0,Crime,Davis-Films,Tom Tykwer,7.5,223713
50000000.0,tt0963178,6.583609,2009-02-03,2009,60161391.0,118.0,The International,1.20322782,1.0,Drama,Studio Babelsberg,Tom Tykwer,6.5,88081
12500000.0,tt0119038,6.122739,1998-04-15,1998,78599508.0,80.0,The Dinner Game,6.28796064,1.0,Comedy,Gaumont,Francis Veber,7.7,35069
68000000.0,tt0132347,10.466306,1999-08-06,1999,29762011.0,121.0,Mystery Men,0.4376766323529412,0.0,Adventure,Universal Pictures,Kinka Usher,6.1,59632
25000000.0,tt0091419,7.409178999999999,1986-12-19,1986,38748395.0,94.0,Little Shop of Horrors,1.5499358,1.0,Horror,The Geffen Company,Frank Oz,7.0,60415
35000000.0,tt0103241,11.787942,1991-05-17,1991,63710000.0,100.0,What About Bob?,1.8202857142857143,1.0,Comedy,Touchwood Pacific Partners 1,Frank Oz,7.0,58980
68000000.0,tt0227445,14.741992000000002,2001-07-13,2001,71069884.0,124.0,The Score,1.0451453529411765,1.0,Action,Paramount Pictures,Frank Oz,6.8,114805
90000000.0,tt0327162,10.81552,2004-06-10,2004,102000000.0,93.0,The Stepford Wives,1.1333333333333333,1.0,Action,Paramount Pictures,Frank Oz,5.3,57507
70000000.0,tt0129167,15.441459,1999-08-06,1999,23159305.0,86.0,The Iron Giant,0.3308472142857143,0.0,Adventure,Warner Bros. Animation,Brad Bird,8.0,161191
92000000.0,tt0317705,22.220214000000002,2004-11-05,2004,631442092.0,115.0,The Incredibles,6.863501,1.0,Action,Walt Disney Pictures,Brad Bird,8.0,619207
40000000.0,tt0167404,18.449169,1999-08-06,1999,672806292.0,107.0,The Sixth Sense,16.8201573,1.0,Mystery,Spyglass Entertainment,M. Night Shyamalan,8.1,862555
75000000.0,tt0217869,14.67855,2000-11-13,2000,248118121.0,106.0,Unbreakable,3.308241613333333,1.0,Science Fiction,Limited Edition Productions Inc.,M. Night Shyamalan,7.3,365114
72000000.0,tt0286106,11.211568,2002-08-02,2002,408247917.0,106.0,Signs,5.670109958333334,1.0,Drama,"Kennedy/Marshall Company, The",M. Night Shyamalan,6.7,322845
60000000.0,tt0368447,8.172707,2004-07-30,2004,256697520.0,108.0,The Village,4.278292,1.0,Drama,Scott Rudin Productions,M. Night Shyamalan,6.5,232004
75000000.0,tt0452637,8.704554,2006-07-21,2006,42285169.0,110.0,Lady in the Water,0.5638022533333333,0.0,Drama,Legendary Pictures,M. Night Shyamalan,5.5,91997
60000000.0,tt0949731,6.22229,2008-06-11,2008,163403799.0,91.0,The Happening,2.72339665,1.0,Thriller,Spyglass Entertainment,M. Night Shyamalan,5.0,188738
150000000.0,tt0938283,9.544657,2010-06-30,2010,318502923.0,103.0,The Last Airbender,2.12335282,1.0,Action,Paramount Pictures,M. Night Shyamalan,4.1,140162
25000000.0,tt0120620,6.570917999999999,1999-08-13,1999,13000000.0,100.0,Brokedown Palace,0.52,0.0,Drama,Twentieth Century Fox Film Corporation,Jonathan Kaplan,6.5,20883
6500000.0,tt0165710,6.074832,1999-08-13,1999,4217115.0,95.0,Detroit Rock City,0.6487869230769231,0.0,Comedy,New Line Cinema,Adam Rifkin,6.9,33991
22000000.0,tt0118604,7.145784,1997-12-25,1997,26570463.0,105.0,An American Werewolf in Paris,1.2077483181818183,1.0,Horror,Hollywood Pictures,Anthony Waller,5.1,22103
18000000.0,tt0094737,9.562292,1988-06-03,1988,151668774.0,104.0,Big,8.426043,1.0,Fantasy,Gracie Films,Penny Marshall,7.3,184231
40000000.0,tt0104694,10.852038,1992-07-01,1992,107458785.0,128.0,A League of Their Own,2.686469625,1.0,Comedy,Columbia Pictures Corporation,Penny Marshall,7.2,86228
48000000.0,tt0200027,4.556123,2001-10-19,2001,35743308.0,132.0,Riding in Cars with Boys,0.74465225,0.0,Comedy,Columbia Pictures,Penny Marshall,6.5,25672
45000000.0,tt0176269,7.8051449999999996,1999-08-05,1999,10667893.0,82.0,Universal Soldier: The Return,0.2370642888888889,0.0,Action,TriStar Pictures,Mic Rodgers,4.2,26880
75000000.0,tt0138304,14.705865,1999-08-26,1999,19598588.0,109.0,The Astronaut's Wife,0.26131450666666667,0.0,Drama,New Line Cinema,Rand Ravich,5.4,51149
29000000.0,tt0145531,9.304144,1999-09-10,1999,50041732.0,103.0,Stigmata,1.7255769655172415,1.0,Horror,FGM Entertainment,Rupert Wainwright,6.2,61725
18000000.0,tt0432291,9.929808999999999,2005-10-14,2005,46201432.0,100.0,The Fog,2.566746222222222,1.0,Horror,Revolution Studios,Rupert Wainwright,3.7,33689
12000000.0,tt0164181,5.875605999999999,1999-09-10,1999,21133087.0,99.0,Stir of Echoes,1.7610905833333332,1.0,Horror,Artisan Entertainment,David Koepp,7.0,70828
40000000.0,tt0363988,9.524283,2004-03-12,2004,92913171.0,96.0,Secret Window,2.322829275,1.0,Thriller,Columbia Pictures Corporation,David Koepp,6.6,173096
15000000.0,tt0169547,20.726578,1999-09-15,1999,356296601.0,122.0,American Beauty,23.753106733333333,1.0,Drama,DreamWorks SKG,Sam Mendes,8.3,1010457
80000000.0,tt0257044,13.426684,2002-07-12,2002,181001478.0,117.0,Road to Perdition,2.262518475,1.0,Thriller,DreamWorks SKG,Sam Mendes,7.7,232011
72000000.0,tt0418763,9.997032,2005-11-04,2005,96889998.0,125.0,Jarhead,1.3456944166666667,1.0,Drama,Universal Pictures,Sam Mendes,7.0,164257
35000000.0,tt0959337,12.265867,2008-12-19,2008,75225693.0,119.0,Revolutionary Road,2.1493055142857145,1.0,Drama,DreamWorks SKG,Sam Mendes,7.3,182491
17500000.0,tt0080491,11.157288000000001,1979-01-21,1979,23438120.0,156.0,Caligula,1.3393211428571428,1.0,Drama,Penthouse Films International,Tinto Brass,5.4,31900
75000000.0,tt0120188,12.287636000000001,1999-09-27,1999,108000000.0,114.0,Three Kings,1.44,1.0,Action,Village Roadshow Pictures,David O. Russell,7.1,154536
25000000.0,tt0964517,14.141836999999999,2010-12-17,2010,93617009.0,116.0,The Fighter,3.74468036,1.0,Drama,Paramount Pictures,David O. Russell,7.8,322028
300000.0,tt0079714,6.609336,1979-03-28,1979,11988469.0,89.0,Phantasm,39.96156333333333,1.0,Horror,AVCO Embassy Pictures,Don Coscarelli,6.8,29445
5000000.0,tt0086154,6.370495,1983-06-03,1983,34725000.0,113.0,Psycho II,6.945,1.0,Horror,Universal Pictures,Richard Franklin,6.5,21946
2000000.0,tt0171804,6.5360059999999995,1999-09-02,1999,11540607.0,118.0,Boys Don't Cry,5.7703035,1.0,Crime,Fox Searchlight Pictures,Kimberly Peirce,7.5,88442
6200000.0,tt0086200,6.505209,1983-08-05,1983,63541777.0,98.0,Risky Business,10.24867370967742,1.0,Comedy,"Geffen Company, The",Paul Brickman,6.8,75391
5400000.0,tt0061578,15.640007,1967-06-15,1967,45300000.0,150.0,The Dirty Dozen,8.38888888888889,1.0,Action,Metro-Goldwyn-Mayer (MGM),Robert Aldrich,7.8,62956
2500000.0,tt0058150,13.788839999999999,1964-09-17,1964,124881062.0,110.0,Goldfinger,49.9524248,1.0,Adventure,United Artists,Guy Hamilton,7.7,161585
7000000.0,tt0070328,9.773767999999999,1973-07-05,1973,161777836.0,121.0,Live and Let Die,23.111119428571428,1.0,Adventure,United Artists,Guy Hamilton,6.8,89717
7000000.0,tt0071807,12.127492,1974-12-01,1974,97572000.0,125.0,The Man with the Golden Gun,13.938857142857144,1.0,Adventure,United Artists,Guy Hamilton,6.8,88604
7200000.0,tt0066995,12.00491,1971-12-13,1971,116019547.0,120.0,Diamonds Are Forever,16.113825972222223,1.0,Adventure,United Artists,Guy Hamilton,6.6,88583
2000000.0,tt0057076,12.536729,1963-10-11,1963,78898765.0,115.0,From Russia with Love,39.4493825,1.0,Action,United Artists,Terence Young,7.4,108525
950000.0,tt0055928,19.931606,1962-10-04,1962,59600000.0,110.0,Dr. No,62.73684210526316,1.0,Adventure,United Artists,Terence Young,7.3,137102
5500000.0,tt0059800,10.517835,1965-12-16,1965,141195658.0,130.0,Thunderball,25.671937818181817,1.0,Adventure,Eon Productions,Terence Young,7.0,97551
4000000.0,tt0062467,6.216637,1967-10-26,1967,11000000.0,108.0,Wait Until Dark,2.75,1.0,Horror,Warner Bros.,Terence Young,7.8,25826
19000000.0,tt0185371,10.187278,1999-10-29,1999,40846082.0,93.0,House on Haunted Hill,2.149793789473684,1.0,Horror,Dark Castle Entertainment,William Malone,5.6,51347
40000000.0,tt0295254,5.160215,2002-08-09,2002,18902015.0,101.0,FearDotCom,0.472550375,0.0,Horror,Milagro Films,William Malone,3.4,19110
13000000.0,tt0120601,11.416319,1999-09-30,1999,22863596.0,112.0,Being John Malkovich,1.758738153846154,1.0,Fantasy,Gramercy Pictures,Spike Jonze,7.7,293355
19000000.0,tt0268126,11.624481,2002-12-06,2002,32801173.0,114.0,Adaptation.,1.7263775263157894,1.0,Comedy,Beverly Detroit,Spike Jonze,7.7,167878
100000000.0,tt0386117,12.36223,2009-10-16,2009,100086793.0,101.0,Where the Wild Things Are,1.00086793,1.0,Family,Village Roadshow Pictures,Spike Jonze,6.7,97492
26500000.0,tt0119698,17.166725,1997-07-12,1997,159375308.0,134.0,Princess Mononoke,6.014162566037736,1.0,Adventure,Miramax Films,Hayao Miyazaki,8.4,304653
1000000.0,tt0087544,11.267366,1984-03-11,1984,3301446.0,117.0,Nausicaä of the Valley of the Wind,3.301446,1.0,Adventure,Topcraft,Hayao Miyazaki,8.1,132090
6900000.0,tt0097814,12.220581,1989-07-29,1989,18172849.0,103.0,Kiki's Delivery Service,2.633746231884058,1.0,Animation,Studio Ghibli,Hayao Miyazaki,7.9,102886
24000000.0,tt0347149,16.136048000000002,2004-11-19,2004,234710455.0,119.0,Howl's Moving Castle,9.779602291666667,1.0,Fantasy,Studio Ghibli,Hayao Miyazaki,8.2,292047
41677699.0,tt0876563,8.470945,2008-07-19,2008,187479518.0,100.0,Ponyo,4.498317385515933,1.0,Animation,Studio Ghibli,Hayao Miyazaki,7.7,110316
3500000.0,tt0092796,9.330086999999999,1987-05-01,1987,14000000.0,92.0,Creepshow 2,4.0,1.0,Horror,New World Pictures,Michael Gornick,6.1,20698
900000.0,tt0089885,9.867238,1985-10-18,1985,2023414.0,86.0,Re-Animator,2.248237777777778,1.0,Science Fiction,Empire Pictures,Stuart Gordon,7.2,51575
4500000.0,tt0091083,7.522655,1986-06-05,1986,1261000.0,86.0,From Beyond,0.2802222222222222,0.0,Horror,Empire Pictures,Stuart Gordon,6.7,20235
8000000.0,tt0106950,5.970749,1992-09-30,1992,6739141.0,95.0,Fortress,0.842392625,0.0,Action,Village Roadshow Pictures,Stuart Gordon,5.9,26356
700000.0,tt0095675,5.470331,1988-03-14,1988,7179298.0,88.0,Women on the Verge of a Nervous Breakdown,10.25614,1.0,Comedy,El Deseo,Pedro Almodóvar,7.5,32494
8272296.0,tt0185125,10.000914999999999,1999-04-19,1999,67872296.0,101.0,All About My Mother,8.204771202577858,1.0,Comedy,Renn Productions,Pedro Almodóvar,7.8,82851
9285469.0,tt0287467,6.6482779999999995,2002-03-14,2002,51001550.0,112.0,Talk to Her,5.49261970504667,1.0,Drama,Vía Digital,Pedro Almodóvar,7.9,99122
5000000.0,tt0275491,7.66414,2004-03-19,2004,40266982.0,106.0,Bad Education,8.0533964,1.0,Crime,Televisión Española TVE,Pedro Almodóvar,7.4,52518
12899867.0,tt0441909,6.302926,2006-03-16,2006,85582407.0,121.0,Volver,6.634363517081223,1.0,Comedy,El Deseo,Pedro Almodóvar,7.6,89653
133000.0,tt0040522,13.233135999999998,1948-11-24,1948,361712.0,93.0,Bicycle Thieves,2.719639097744361,1.0,Drama,Produzioni De Sica,Vittorio De Sica,8.3,132492
17000000.0,tt0205000,6.567794,1999-12-10,1999,65535067.0,88.0,Deuce Bigalow: Male Gigolo,3.8550039411764705,1.0,Comedy,Happy Madison Productions,Mike Mitchell,5.7,67705
45000000.0,tt0252028,8.698971,2004-09-21,2004,14793624.0,91.0,Surviving Christmas,0.3287472,0.0,Comedy,DreamWorks SKG,Mike Mitchell,5.4,21055
35000000.0,tt0405325,8.061423,2005-07-29,2005,86369815.0,100.0,Sky High,2.467709,1.0,Adventure,Walt Disney Pictures,Mike Mitchell,6.2,73847
165000000.0,tt0892791,11.803808,2010-05-16,2010,752600867.0,93.0,Shrek Forever After,4.561217375757575,1.0,Comedy,DreamWorks Animation,Mike Mitchell,6.3,172275
1300000.0,tt0067328,5.961382,1971-10-03,1971,29133000.0,118.0,The Last Picture Show,22.41,1.0,Drama,Columbia Pictures Corporation,Peter Bogdanovich,8.0,38821
133000000.0,tt0164912,8.3595,1999-12-17,1999,300135367.0,84.0,Stuart Little,2.256656894736842,1.0,Animation,Columbia Pictures Corporation,Rob Minkoff,5.9,118304
120000000.0,tt0243585,9.274909,2002-07-19,2002,169956806.0,78.0,Stuart Little 2,1.4163067166666667,1.0,Family,Columbia Pictures,Rob Minkoff,5.4,46955
90000000.0,tt0338094,11.605735000000001,2003-11-25,2003,182290266.0,87.0,The Haunted Mansion,2.0254474,1.0,Thriller,Walt Disney Pictures,Rob Minkoff,5.0,39406
55000000.0,tt0865556,6.9976009999999995,2008-04-18,2008,127906624.0,104.0,The Forbidden Kingdom,2.325574981818182,1.0,Action,Casey Silver Productions,Rob Minkoff,6.6,98038
145000000.0,tt0864835,9.493838,2014-02-07,2014,272912430.0,92.0,Mr. Peabody & Sherman,1.8821546896551724,1.0,Animation,Pacific Data Images (PDI),Rob Minkoff,6.8,58545
45000000.0,tt0177789,15.831373999999999,1999-12-23,1999,90683916.0,102.0,Galaxy Quest,2.0151981333333335,1.0,Comedy,DreamWorks SKG,Dean Parisot,7.3,140112
100000000.0,tt0369441,13.473381,2005-12-21,2005,202026112.0,90.0,Fun with Dick and Jane,2.02026112,1.0,Comedy,Imagine Entertainment,Dean Parisot,6.1,127331
11000000.0,tt0195945,10.06545,2000-01-12,2000,59827328.0,98.0,Next Friday,5.438848,1.0,Comedy,New Line Cinema,Steve Carr,6.1,34561
70000000.0,tt0240462,7.906683,2001-06-22,2001,176104344.0,87.0,Dr. Dolittle 2,2.515776342857143,1.0,Comedy,Twentieth Century Fox Film Corporation,Steve Carr,4.7,39761
60000000.0,tt0317303,6.5049269999999995,2003-05-03,2003,164433867.0,92.0,Daddy Day Care,2.74056445,1.0,Comedy,Columbia Pictures,Steve Carr,5.5,60155
4500000.0,tt0083929,14.658885,1982-08-13,1982,27092880.0,90.0,Fast Times at Ridgemont High,6.02064,1.0,Comedy,Universal Pictures,Amy Heckerling,7.2,87158
7500000.0,tt0097778,5.795045,1989-10-12,1989,296000000.0,93.0,Look Who's Talking,39.46666666666667,1.0,Comedy,TriStar Pictures,Amy Heckerling,5.9,73821
38000000.0,tt0108147,12.986842,1993-12-09,1993,57319029.0,107.0,Sister Act 2: Back in the Habit,1.5083955,1.0,Music,Touchstone Pictures,Bill Duke,5.6,45576
20000000.0,tt0105793,10.180776,1992-02-14,1992,121697323.0,94.0,Wayne's World,6.08486615,1.0,Music,Paramount Pictures,Penelope Spheeris,7.0,136111
25000000.0,tt0103855,9.805017,1992-11-25,1992,411006740.0,129.0,The Bodyguard,16.4402696,1.0,Thriller,Tig Productions,Mick Jackson,6.3,110869
7000000.0,tt0103893,4.9419889999999995,1992-07-24,1992,16624456.0,86.0,Buffy the Vampire Slayer,2.3749222857142858,1.0,Action,Twentieth Century Fox Film Corporation,Fran Rubel Kuzui,5.6,37767
16000000.0,tt0105414,7.246119,1992-08-14,1992,48017402.0,107.0,Single White Female,3.001087625,1.0,Thriller,Columbia Pictures,Barbet Schroeder,6.4,29643
50000000.0,tt0264935,9.645800999999999,2002-04-19,2002,56714147.0,120.0,Murder by Numbers,1.13428294,1.0,Crime,Castle Rock Entertainment,Barbet Schroeder,6.2,50663
6000000.0,tt0144117,12.457908,1999-01-22,1999,30471.0,108.0,The Boondock Saints,0.0050785,0.0,Action,Franchise Pictures,Troy Duffy,7.8,219603
30000000.0,tt0220099,7.023414,2000-02-11,2000,45554533.0,77.0,The Tigger Movie,1.5184844333333334,1.0,Animation,Walt Disney Pictures,Jun Falkenstein,6.3,16092
26000000.0,tt0181984,8.518425,2000-02-18,2000,28780255.0,118.0,Boiler Room,1.1069328846153845,1.0,Crime,New Line Cinema,Ben Younger,7.0,47047
23000000.0,tt0195714,14.961416,2000-03-16,2000,53302314.0,98.0,Final Destination,2.317491913043478,1.0,Horror,New Line Cinema,James Wong,6.7,216414
49000000.0,tt0267804,9.769047,2001-11-02,2001,72700000.0,87.0,The One,1.4836734693877551,1.0,Action,Columbia Pictures,James Wong,5.9,86258
25000000.0,tt0414982,11.872997,2006-02-10,2006,117719158.0,93.0,Final Destination 3,4.70876632,1.0,Horror,New Line Cinema,James Wong,5.8,123592
3000000.0,tt0071402,12.968011,1974-07-24,1974,22000000.0,93.0,Death Wish,7.333333333333333,1.0,Action,Paramount Pictures,Michael Winner,7.0,32997
13500000.0,tt0100758,13.184585,1990-03-30,1990,202000000.0,93.0,Teenage Mutant Ninja Turtles,14.962962962962964,1.0,Science Fiction,New Line Cinema,Steve Barron,6.8,80058
25000000.0,tt0103060,7.9942660000000005,1991-03-22,1991,78000000.0,88.0,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,3.12,1.0,Science Fiction,New Line Cinema,Michael Pressman,6.0,48686
21000000.0,tt0108308,8.13688,1993-03-17,1993,42000000.0,96.0,Teenage Mutant Ninja Turtles III,2.0,1.0,Action,New Line Cinema,Stuart Gillard,4.8,29254
1500000.0,tt0092675,8.822275999999999,1988-02-26,1988,11806119.0,92.0,Bloodsport,7.870746,1.0,Action,Cannon Films,Newt Arnold,6.8,70950
4000000.0,tt0061735,5.032469,1967-12-11,1967,56666667.0,108.0,Guess Who's Coming to Dinner,14.16666675,1.0,Comedy,Stanley Kramer Productions,Stanley Kramer,7.8,36014
9400000.0,tt0057193,13.266545,1963-11-07,1963,60000000.0,163.0,"It's a Mad, Mad, Mad, Mad World",6.382978723404255,1.0,Action,United Artists,Stanley Kramer,7.5,35512
3000000.0,tt0055031,9.697105,1961-12-01,1961,10000000.0,186.0,Judgment at Nuremberg,3.3333333333333335,1.0,Drama,United Artists,Stanley Kramer,8.2,63635
25000000.0,tt0165929,8.369176,2000-03-20,2000,91036760.0,115.0,Romeo Must Die,3.6414704,1.0,Action,Silver Pictures,Andrzej Bartkowiak,6.1,64111
50000000.0,tt0242445,12.280827,2001-03-13,2001,79958599.0,101.0,Exit Wounds,1.59917198,1.0,Action,Village Roadshow Pictures,Andrzej Bartkowiak,5.6,30842
25000000.0,tt0306685,8.364587,2003-02-28,2003,56489558.0,101.0,Cradle 2 the Grave,2.25958232,1.0,Action,Silver Pictures,Andrzej Bartkowiak,5.8,39705
60000000.0,tt0419706,11.953553,2005-10-20,2005,55987321.0,105.0,Doom,0.9331220166666667,0.0,Adventure,Di Bonaventura Pictures,Andrzej Bartkowiak,5.2,101480
50000000.0,tt0891592,6.660188000000001,2009-02-27,2009,12764201.0,97.0,Street Fighter: The Legend of Chun-Li,0.25528402,0.0,Action,Twentieth Century Fox Film Corporation,Andrzej Bartkowiak,3.7,22183
2000000.0,tt0054997,9.333533000000001,1961-09-25,1961,7600000.0,134.0,The Hustler,3.8,1.0,Drama,Twentieth Century Fox Film Corporation,Robert Rossen,8.0,71682
6500000.0,tt0093378,6.476534,1987-07-24,1987,54215416.0,108.0,La Bamba,8.340833230769231,1.0,Drama,Columbia Pictures Corporation,Luis Valdez,6.9,25946
7000000.0,tt0082031,14.911301000000002,1981-07-17,1981,95461682.0,97.0,Arthur,13.637383142857143,1.0,Comedy,Orion Pictures,Steve Gordon,6.9,24365
6000000.0,tt0086927,5.511756,1984-06-29,1984,38435947.0,105.0,Bachelor Party,6.4059911666666665,1.0,Comedy,Bachelor Party Productions,Neal Israel,6.3,33598
